,Tanggal,id,username,teks,Label
2110,2022-10-18 07:38:00,1.58227E+18,Bayu Fitri Hutami,"usaha yg dilakukan pemerintah dlm menolong umkm untuk bangkit kembali salah satunya dengan membeli produk koperasi dan umkm melalui dana apbn #EkonomiPancasila #gemarmulia #pancasiladalamtindakan
@BPIPRI @mimbarsopan",
2111,2022-10-18 07:37:59,1.58227E+18,Bayu Fitri Hutami,"UMKM mempunyai daya tahan  luar biasa menghadapi dampak pandemi, banyak UMKM bisa bangkit setelah pandemi berkat kolaborasi pelaku umkm&amp; pemerintah demikian penjelasan Menteri Koperasi Bpk. Teten Masduki #EkonomiPancasila #gemarmulia #pancasiladalamtindakan
@BPIPRI @mimbarsopan",
2112,2022-10-18 07:37:58,1.58227E+18,Ratu di Hatimu,RT @tanpabusur: Harapannya Industri yang besar dan yang kecil bisa berintegrasi. Industri maupun UMKM bisa sama-sama maju. Dengan go digita…,
2113,2022-10-18 07:37:57,1.58227E+18,Budiyanto,"Jadi tidak hanya pemerintah saja yang bergerak. Tapi masyarakat, umkm juga bergerak bersama. Anak muda juga dapat aktif dalam meningkatkan teknologi terkhususnya pada ekonomi pancasila juga. #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2114,2022-10-18 07:37:57,1.58227E+18,yeppeoyo サラ,Kalian bisa baca lengkap artikelnya cek di link ini https://t.co/uD6yu3xM9j #TransformasiBRI #TransformasiBUMN,
2115,2022-10-18 07:37:56,1.58227E+18,Amanda,"RT @maswagito: @kholidahsan @BPIPRI @mimbarsopan Apalagi UMKM merupakan tulang punggung perekonomian, jadi kita semua perlu bergotong-royon…",
2116,2022-10-18 07:37:52,1.58227E+18,dewipuspa,"Usaha mikro ini penting dalam menjaga perekonomian, juga mengajak anak-anak muda untuk berkoperasi ujar Riza, staf khusus KemenkopUKM. Banyak produk UMKM yang punya potensi. 
 #EkonomiPancasila #GemarMulia #PancasiladalamTindakan @BPIPRI @mimbarsopan https://t.co/u61RIf9UOF https://t.co/Xzs9TvPXOe",
2117,2022-10-18 07:37:49,1.58227E+18,Dian E. Suryaman,"Misalnya dengan pemanfaatan teknologi digital, bantuan modal, dan berbagai bantuan untuk meningkatkan daya saing produk UMKM
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan
 
@BPIPRI @mimbarsopan",
2118,2022-10-18 07:37:44,1.58227E+18,Ila Rizky | ig :@ilarizky,"Ada 30 org anak muda yg membuat aplikasi digital utk bantu UMKM bertumbuh selama pandemi. Mereka berasal dr luar Jabodetabek. Ini membuktikan bahwa digitalisasi mampu merambah pangsa pasar yg lebih luas.

#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@BPIPRI
@mimbarsopan",
2119,2022-10-18 07:37:36,1.58227E+18,diaNPurnama,"Nah ini ni salah satu langkahnya adalah: mendorong kluster-kluster usaha, entrepreneur muda aktif berkoperasi, mengembangkan produk UMKM unggulan ke pasar global. 

#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@BPIPRI
@mimbarsopan",
2121,2022-10-18 07:37:33,1.58227E+18,Zuraeeda,Harapannya Industri yang besar dan yang kecil bisa berintegrasi. Industri maupun UMKM bisa sama-sama maju. Dengan go digital go technology #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan,
2122,2022-10-18 07:37:09,1.58227E+18,papie3f,"UMKM tdk bisa berdiri sendiri. Saling berkolaborasi dan terintegrasi utk bisa saling menguatkan ekonomi
#EkonomiPancasila #pancasiladalamtindakan
#gemarmulia
@BPIPRI
@mimbarsopan",
2124,2022-10-18 07:36:59,1.58227E+18,Wagito,"@kholidahsan @BPIPRI @mimbarsopan Apalagi UMKM merupakan tulang punggung perekonomian, jadi kita semua perlu bergotong-royong dalam pemberdayaan UMKM.

#EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2125,2022-10-18 07:36:56,1.58227E+18,antung apriana,"@nikennawangsari @BPIPRI @mimbarsopan Berarti pelaku UMKM ini benar-benar harus melek digital ya agar bisa bersaing dalam industri yang sekarang 
 #EkonomiPancasila #gemarmulia #pancasiladalamtindakan
 @BPIPRI @mimbarsopan",
2126,2022-10-18 07:36:50,1.58227E+18,Nadus,"@BPIPRI @mimbarsopan Tantangan dalam UMKM menurut M. Riza Damanik salah satunya adalah literasi dalam dunia ekonomi.
#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@BPIPRI @mimbarsopan",
2127,2022-10-18 07:36:50,1.58227E+18,Dian E. Suryaman,"Berbagai usaha juga dilakukan para UMKM dan pemerintah juga agar semakin kuat menghadapi tantangan.. Ada berbagai terobosan yang dilakukan pemerintah.. 
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan
 
@BPIPRI @mimbarsopan",
2130,2022-10-18 07:36:23,1.58227E+18,Guys Sandiuno,"Pariwisata Indonesia di tangan dingin Mas Menteri @sandiuno jadi peringkat 3 Dunia 👏🇮🇩

#SandiagaUno #Sandiuno #Twitter  #Pariwisata #gemarmulia  #vacation UMKM  #zonauang #Trending #viral #tuesdayvibe #pancasiladalamtindakan #EkonomiPancasila https://t.co/mZy8BtTu95",
2131,2022-10-18 07:36:23,1.58227E+18,m,"UMKM menjadi rantai pasok industri
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan 
@BPIPRI

@mimbarsopan https://t.co/KpyzwNXvjx",
2132,2022-10-18 07:36:19,1.58227E+18,Gsygta,untuk membangun sebuah UMKM yang namanya literasi itu ternyata sangat penting!! para narasumber saring share apa yang harus dilakukan untuk menumbuhkan minat baca @BPIPRI @mimbarsopan #EkonomiPancasila #gemarmulia #pancasiladalamtindakan https://t.co/IywbJDj61K,
2133,2022-10-18 07:36:18,1.58227E+18,Bela Dina Aini,"Lbh dr 90% pelaku ekonomi di Indonesia adalah umkm/mikro yg sgt rentan thd perubahan, pemerintah berupaya mmbangun kluster2 yg nantinya diupayakan maju dlm ekonomi @BPIPRI @mimbarsopan #gemarmulia #ekonomipancasila #pancasiladalamtindakan",
2134,2022-10-18 07:36:13,1.58227E+18,Mega Pos News,"TNI Expo 2022, Kodam I/BB Pamerkan Puluhan Alutsista TNI-Polri dan Produk UMKM https://t.co/Mj2KnJ50aq",
2135,2022-10-18 07:36:03,1.58227E+18,Hi Is,"Sebagai anak muda, kita harus terus meningkatkan literasi digital dan membawa nilai-nilai Pancasila dalam digitalisasi untuk memajukan UMKM sebagai penopang negara ini dan membawa Indonesia makin maju

 #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2136,2022-10-18 07:35:52,1.58227E+18,m,"nilai pncasila terkait permasalahan umkm ; gotong royong. menggunakan asas kekeluargaan. ada masalah saling berkolaborasi
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan 
@BPIPRI
 
@mimbarsopan https://t.co/I6LSYwEDaK",
2137,2022-10-18 07:35:36,1.58227E+18,Akbarruddin,"Penerapan teknologi di era saat ini perlu adanya apalagi untuk memajukan UMKM supaya lebih simpel 

#EkonomiPancasila #gemarmulia 
#pancasiladalamtindakan 
@BPIPRI @mimbarsopan",
2138,2022-10-18 07:35:31,1.58227E+18,ramlansaputra,@GanjaranApp Salut dengan Pak Ganjar yang terus memberikan dorongan semangat dan perhatian lebih kepada masyarakat khususnya untuk UMKM. Agar perekonomian masyarakat kembali stabil pasca Covid-19 👏👏 #GanjaranApp #GanjarKita,
2139,2022-10-18 07:35:26,1.58227E+18,Siput Lampung,"Pembangunan IKN Nusantara sangat bermanfaat bagi UMKM yang ada di Indonesia, mari kita dukung bersama..!! Celoteh Warga Lampung #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/tLB3tbr9pN",
2140,2022-10-18 07:35:24,1.58227E+18,Selalu beruntung,"UMKM kita 99% adalah pelaku usaha kecil dan mikro yang rentan dengan perubahan #EkonomiPancasila 
#gemarmulia #pancasiladalamtindakan
@BPIPRI @mimbarsopan",
2141,2022-10-18 07:35:24,1.58227E+18,m,"dukungan pemerintah terkait umkm ; melakukan penggunaan pembayaran di perbankan dengan subsidi bunga
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan 
@BPIPRI
 
@mimbarsopan https://t.co/72J84sgpcC",
2142,2022-10-18 07:35:24,1.58227E+18,Niken Nawang Sari,"Sbg enterpreneur, Christian Sugiono berpesan agar UMKM bener² go digital untuk efisiensi, bukan hny punya sosmed aja. Jd go digital ini mencakup pengoperasian usaha, pengelolaan karyawan &amp; keuangan. 

 #EkonomiPancasila #gemarmulia #pancasiladalamtindakan
  @BPIPRI @mimbarsopan https://t.co/7GKnXZsVdg",
2144,2022-10-18 07:35:10,1.58227E+18,Dian E. Suryaman,"Kita semua menghadapi tantangan yang tidak mudah pasca pandemi. Untuk UMKM apalagi.. Tapi dengan semangat Pancasila semua tantangan ini bisa kita hadapi ya.  
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan
 
@BPIPRI @mimbarsopan",
2145,2022-10-18 07:35:08,1.58227E+18,Siput Lampung,Lampung Dukung Percepatan Pembangunan IKN yang memberikan dampak positif bagi masyarakat dan kemajuan ekonomi daerah dan UMKM #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/1oqZZt2vUy,
2146,2022-10-18 07:35:06,1.58227E+18,Raisa,"Pengaruh mencapai kesejahteraan ekonomi juga di tunjang oleh UMKM yang mulai berkembang di Indonesia
#EkonomiPancasila
#Gemarmulia
#Pancasiladalamtindakan
 
@BPIPRI 
@mimbarsopan",
2147,2022-10-18 07:35:02,1.58227E+18,Leyla Hana,"RT @Hanifah_Nila: Pak Teten Masduki memberikan pemaparan guys. Indonesia ini keren lho, sektor UMKM jadi kekuatan saat pemulihan ekonomi pa…",
2148,2022-10-18 07:34:54,1.58227E+18,Putut C,"Jadi, dengan memperkuat UMKM pemerintah berharap dampak resesi ekonomi global tidak akan memperburuk perekonomian nasional

#EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2150,2022-10-18 07:34:42,1.58227E+18,Siput Lampung,"Pembangunan IKN Nusantara sangat bermanfaat bagi UMKM yang ada di Indonesia, mari kita dukung bersama..!! Celoteh Warga Lampung #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/HuczYsxf9y",
2151,2022-10-18 07:34:38,1.58227E+18,Didik Purwanto,"Lebih senengnya lagi skrg tuh 20,2 juta UMKM kita go digital. Jadi mereka mulai ngejual produk &amp; jasa via e-commerce/ website mereka sendiri

Jadi kalo ada prediksi 1/2 UMKM kita bangkrut tuh ga terbukti

#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@mimbarsopan @BPIPRI https://t.co/wwmuwTHeNQ",
2152,2022-10-18 07:34:37,1.58227E+18,Siwi Ragil,"Ekonomi pancasila memiliki asas gotong royong sehingga para UMKM yg terkena dampak dpt bertahan dan berkembang di saat seperti ini.

#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan

@BPIPRI
@mimbarsopan",
2153,2022-10-18 07:34:25,1.58227E+18,Hi Is,"Namun yang harus juga dicatat dari pemaparan Bapak Teten Masduki adalah, digitalisasi ekonomi ini memberikan kesempatan bagi UMKM di seluruh Indonesia untuk bisa go digital.

 #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2154,2022-10-18 07:34:23,1.58227E+18,Siput Lampung,Lampung Dukung Percepatan Pembangunan IKN yang memberikan dampak positif bagi masyarakat dan kemajuan ekonomi daerah dan UMKM #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/0sRuiaJoLU,
2155,2022-10-18 07:34:11,1.58227E+18,Phai Yunita S Wijaya,"Ekonomi Pancasila didalamnya memiliki tujuan membangun ekonomi nasional. Yang mana di dalamnya mampu melibatkan ekonomi rakyat kecil, salah satunya melalui UMKM. 

@BPIPRI @mimbarsopan 
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan",
2156,2022-10-18 07:34:08,1.58227E+18,Putut C,"Oleh karena itu, pemerintah telah menyediakan 30% kredit perbankan di APBN untuk UMKM dengan harapan agar UMKM dapat berkembang sehingga Ekonomi Pancasila dapat terwujud 

#EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2157,2022-10-18 07:34:01,1.58227E+18,Bunda3f,"Pak Teten Masduki sempat menyebutkan, ayok majukan usaha dlm negeri, UMKM, beli produk dlm negeri. Ini salah satu contoh penerapan #EkonomiPancasila #pancasiladalamtindakan
#gemarmulia
@BPIPRI
@mimbarsopan",
2158,2022-10-18 07:34:00,1.58227E+18,Hanni Handayani,"Hadir juga pak Teten Masduki - Menteri Menteri Koperasi dan UKM secara daring.Salahsatu program yg dicanangkan  dr pemerintah yaitu program pemerintah membeli produk UMKM

#EkonomiPancasila #gemarmulia #pancasiladalamtindakan

@BPIPRI @mimbarsopan https://t.co/8amCNO4r3b",
2159,2022-10-18 07:33:47,1.58227E+18,Wandes,"Indonesia ini keren lho gaes, sektor UMKM jadi kekuatan saat pemulihan ekonomi pasca pandemi. Banyak banget ya bermunculan juga UMKM baru.
#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@BPIPRI
@mimbarsopan",
2160,2022-10-18 07:33:38,1.58227E+18,Evi Sri Rezeki,"Christian Sugiono kuliah di Jerman yang berbasis tekonologi dan membuat perusahaan IT pertamanya 2006. Menurutnya go digital untuk UMKM bukan hanya punya sosial media karena itu hanya aspek kecil saja.
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan
@BPIPRI @mimbarsopan https://t.co/iRKMajThv6",
2161,2022-10-18 07:33:32,1.58227E+18,m,"ekonomi indonesia di dominasi oleh UMKM
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan 
@BPIPRI
 
@mimbarsopan https://t.co/MOQE3Hxnjj",
2162,2022-10-18 07:33:30,1.58227E+18,Refah Sustainable,"Cristian Sugiono yg terkenal sebagai aktor, ternyata merupakan seorang usahawan muda.

Banyak sekali bidang usaha bidang Teknologi yang dijalankannya.

Usaha tersebut dpt membantu UMKM  
#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@BPIPRI
@mimbarsopan https://t.co/HGf6QgbbmY",
2163,2022-10-18 07:33:03,1.58227E+18,Puput Ristriani,"Digitalisasi ekonomi ini akan ada kesempatan yang luas bagi UMKM di berbagai pelosok untuk masuk ke aplikasi digital yang pasarnya lebih spesifik daerah bisa ada banyak website yang skala ekonomi mikro. 

#EkonomiPancasila #gemarmulia #pancasiladalamtindakan

@BPIPRI @mimbarsopan https://t.co/byx8y69Ckn",
2164,2022-10-18 07:32:55,1.58227E+18,Investor Daily,"Segera Berakhir, Program Restrukturisasi Kredit Dinilai Jaga Kelangsungan Bisnis UMKM  https://t.co/BB3u9el5jN",
2165,2022-10-18 07:32:38,1.58227E+18,Destiny K,Manfaat UU Cipta Kerja bagi UMKM yang bisa membuat sektor ini menjadi andalan untuk memperbaiki Ekonomi Nasional setelah Pande #jokowihebat,
2166,2022-10-18 07:32:26,1.58227E+18,Bunda3f,"Nilai2 #EkonomiPancasila bisa banget diterapkan dg mengusung gotong royong, saling support antar UMKM
#pancasiladalamtindakan
#gemarmulia
@BPIPRI
@mimbarsopan",
2167,2022-10-18 07:32:15,1.58227E+18,Brian Russel,@GanjaranApp hanya berbentuk dorongan semangat dan perhatian aja Pak Ganjar mampu memberikan dampak yang sangat besar bagi pada pedagang UMKM di Indonesia 👍🏻 #GanjaranApp #GanjarKita,
2168,2022-10-18 07:32:14,1.58227E+18,Putut C,"UMKM juga akan menjadi salah satu fokus dari pemerintah lho! Sebab pemerintah akan melakukan pembinaan terhadap UMKM sebagai upaya mewujudkan Ekonomi Pancasila

#EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2170,2022-10-18 07:31:54,1.58227E+18,Adlian20,"Adaptasi dan inovasi dr pemerintah sendiri dg membuat program restrukturisasi ,contoh nya penundaan pembayaran pembiayaan utk UMKM,,dan Hibah/modal kerja utk yg Micro.
Sbgai penerapan nilai pancasila

#EkonomiPancasila 
#GemarMulia
#pancasiladalamtindakan 
@BPIPRI 
@mimbarsopan",
2171,2022-10-18 07:31:46,1.58227E+18,Kantor Imigrasi Kelas I Non TPI Pati,"Kantor Imigrasi Pati dapat lebih giat lagi melakukan transaksi non tunai dengan pelaku usaha mikro, kecil, dan menengah (UMKM) melalui digipay - marketplace. 
#kemenkumham
#KanwilKemenkumhamJateng
#ImigrasiPati
#imigrasiindonesia
#infoimigrasi
#indonesiaimmigration
#Mpaspor",
2172,2022-10-18 07:31:43,1.58227E+18,Croissant,"Di samping itu, Implementasi semangat Pancasila juga gencar dilakukan ketika pandemi dengan berkolaborasi antara gotong royong dan saling membantu UMKM dalam menjadi bagian mitra pemasok industri.
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan
 
@BPIPRI @mimbarsopan",
2173,2022-10-18 07:31:42,1.58227E+18,🎀,@ASETNEGARAxCA Ngobrolin umkm yaaa,
2174,2022-10-18 07:31:26,1.58227E+18,Clara Aurem,"Dengan adanya digitalisasi ekonomi diharapkan UMKM di berbagai daerah bisa berkembang secara merata. Digital ekonomi di Indonesia cukuk besar nilainya, harus diisi oleh karya anak bangsa. #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2175,2022-10-18 07:31:23,1.58227E+18,Clara Aurem,UMKM Indonesia harus punya saing di dunia Internasional caranya adalah dgn membangkitkan pebisnis muda. #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan,
2176,2022-10-18 07:31:13,1.58227E+18,Febiola Apriana,"Menurut  Teten Masduki, Ekonomi masa kini didominasi oleh UMKM yang sudah banyak mensejahterakan bangsa. Karena UMKM tumbuh berkembang setiap tahun dan sebagai dukungan pemerintah.

#EkonomiPancasila
#gemarmulia 
#Pancasiladalamtindakan

@BPIPRI 
@mimbarsopan",
2177,2022-10-18 07:31:07,1.58227E+18,Phai Yunita S Wijaya,"Salah satu upaya yang dilakukan Pemerintah adalah memberikan subsidi berupa kredit dan bankable bagi UMKM. 
@BPIPRI @mimbarsopan 
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan",
2178,2022-10-18 07:31:05,1.58227E+18,Artsy Fartsy - Racun Shopee,"🌼🌼
ForeverWithBTS UMKM JIN X COLDPLAY WE WILL WAIT FOR YOU Universitas Muhammadiyah Seoul zendaya Congratulations Taehyung CheerUpEp5 Donghae https://t.co/FkZQNvnrqX",
2179,2022-10-18 07:30:54,1.58227E+18,Achi Hartoyo,RT @DessyAchieriny: Membangun kemandirian ekonomi nasional penting didalamnya melibatkan orang-orang kecil dalambhal ini UMKM. Kebijakan yg…,
2180,2022-10-18 07:30:43,1.58227E+18,Siwi Ragil,"Saat pandemi melanda kemarin bayak sekali para UMKM yg mengalami kendala, penerapan ekonomi pancasila semua bs teratasi dgn penurunan nilai bungan pinjaman

Semangat terus para UMKM 

#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan

@BPIPRI
@mimbarsopan",
2181,2022-10-18 07:30:42,1.58227E+18,Artsy Fartsy - Racun Shopee,"🌼🌼
ForeverWithBTS UMKM JIN X COLDPLAY WE WILL WAIT FOR YOU Universitas Muhammadiyah Seoul zendaya Congratulations Taehyung CheerUpEp5 Donghae https://t.co/mJowaooJJf",
2182,2022-10-18 07:30:41,1.58227E+18,wulan,"@rahmat28adi @BPIPRI @mimbarsopan Powerfull yaaa UMKM ini, jalanin usaha emang menjanjikan yaa buat survive #EkonomiPancasila #pancasiladalamtindakan #gemarmulia @BPIPRI @mimbarsopan",
2183,2022-10-18 07:30:22,1.58227E+18,Akbarruddin,"Bapak Teten Masduki adanya dukungan pemerintah untuk UMKM ditengah pandemi dan memberikan program restrukrisasi seperti penundaan pembayaran pinjaman di bank 

#EkonomiPancasila #gemarmulia 
#pancasiladalamtindakan 
@BPIPRI @mimbarsopan",
2184,2022-10-18 07:30:21,1.58227E+18,Hi Is,"Narasumber yang lain yaitu Cristian Sugiono juga menyampaikan, bahwa penggunaan teknologi digital bisa mendukung UMKM untuk bisa berkembang.

 #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2185,2022-10-18 07:30:15,1.58227E+18,Xi Bianglala,"Pemerintahan juga berkomitmen utk mendorong digitalisasi usaha bagi UMKM agar bisa lebih bersaing. Dukungan dana hibah bagi usaha mikro jg diharapkan bisa menggeliatkan usaha rakyat.

#EkonomiPancasila #gemarmulia #pancasiladalamtindakan 
@BPIPRI @mimbarsopan",
2186,2022-10-18 07:30:15,1.58227E+18,yulia izza,"@T2h_Okti @BPIPRI @mimbarsopan Peranan Pemerintah begitu penting untuk bangkitnya UMKM 
#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@BPIPRI
@mimbarsopan",
2187,2022-10-18 07:30:10,1.58227E+18,Clara Aurem,Cara lainnya adalah dengan membantu cash flow para UMKM agar tetap menguat di tengah resesi yang mungkin akan segera terjadi. #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan,
2188,2022-10-18 07:30:06,1.58227E+18,Trend Topic Indonesia 🇮🇩,"Tren Topik Indonesia - 18 Oktober 2022 14:30 WIB
1. #pancasiladalamtindakan
2. #gemarmulia
3. #EkonomiPancasila
4. UMKM
5. Seminar Pancasila 2022",
2189,2022-10-18 07:29:40,1.58227E+18,Dian.Tiya,"Ternyata ekonomi di Indonesia didominasi oleh UMKM yang sempat melemah karena pandemi, namun bisa lebih maju karena cepat beradaptasi apalagi yang sudah terhubung dengan digital seperti jualan online
@BPIPRI 
@mimbarsopan
#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan",
2190,2022-10-18 07:29:39,1.58227E+18,MarzaQueen,"Semua elemen harusnya ikut berpartisipasi mengangkat produk UMKM. Artis sebagai publik figur, juga bisa menjadi contoh baik dalam mempromosikan sektor UMKM. https://t.co/6A2IHrQr2j",
2191,2022-10-18 07:29:38,1.58227E+18,Great People the Empowering,Ngopi di Dinas Koperasi UMKM Kabupaten Bandung. https://t.co/YBpyXOALmJ,
2192,2022-10-18 07:29:36,1.58227E+18,Uniulaya,"Menurut Teten Masduki, Menteri Ekonomi dan UMKM, ekonomi Indonesia didominasi UMKM. UMKM yang sudah terintegrasi dengan platform digital berhasil survive selama pandemi #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2193,2022-10-18 07:29:36,1.58227E+18,South Queen,"event G20 di Bali, menjadi ajang pemerintah untuk menunjukkan keunggulan UMKM Indonesia.
@BPIPRI @mimbarsopan 
#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan",
2195,2022-10-18 07:29:21,1.58227E+18,Didik Purwanto,"Saat pandemi kmrn, pemerintah udh antisipasi pengusaha UMKM dgn restrukturisasi utang (ngasih pinjaman murah), hibah hingga mendorong UMKM kita go digital.

#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@mimbarsopan @BPIPRI https://t.co/IxEbHE2sug",
2196,2022-10-18 07:29:03,1.58227E+18,Uniulaya,"Selama pandemi, UMKM berhasil tumbuh. Adaptasi dan inovasi menjadi kunci #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan",
2197,2022-10-18 07:28:57,1.58227E+18,Adlian20,"Menurut bapak Tenten Masduki,
Peran UMKM pd kondisi pandemi sangat terguncang,yaitu pukulan berat supply and demand
Tetapi ada program² positif dari pemerintah juga
#EkonomiPancasila 
#GemarMulia
#pancasiladalamtindakan 
@BPIPRI 
@mimbarsopan https://t.co/jbnr1YLbG6",
2198,2022-10-18 07:28:50,1.58227E+18,diaNPurnama,"RT @TinaFajarina: Kebijakan pemerintah yg tepat itu ialah adanya restrukturisasi pinjaman kepada UMKM. 
@BPIPRI @mimbarsopan #EkonomiPancas…",
2199,2022-10-18 07:28:50,1.58227E+18,Sumiyati Sapriasih,"selalu staff khusus menteri umkm bp. M. Riza Damanik mengatakan bahwa 30℅ UMKM menginginkan usaha insklusif
#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@BPIPRI
@mimbarsopan https://t.co/1NDltS7PBX",
2200,2022-10-18 07:28:48,1.58227E+18,Tika Samosir,"Sehingga kebijakan fiskal tidak terganggu dengan daya beli. Ya memang seharusnya begini ya supaya ekonomi kita membaik dengan mengangkat semua UMKM
 @BPIPRI
@mimbarsopan 
#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan",
2201,2022-10-18 07:28:22,1.58227E+18,Azzura Lhi,"Memanfaatkan teknologi menjadi salah satu faktor mampunya para pengusaha UMKM bertahan.

Selain itu adanya KUR sangat membantu dalam memenuhi modal usaha mereka.
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan 
@BPIPRI @mimbarsopan",
2202,2022-10-18 07:28:19,1.58227E+18,diaNPurnama,"Menarik nih, bisnis UMKM saat ini lebih mengarah pada bisnis yang ramah lingkungan dan inklusi. 

#EkonomiPancasila
#gemarmulia
#pancasiladalamtindakan
@BPIPRI
@mimbarsopan",
2203,2022-10-18 07:28:12,1.58227E+18,Untari,"Tau gak, kata mas menteri koperasi dan UKM, Teten Masduki, selama pandemi UMKM punya peran penting dalam ekonomi Indonesia. Tak hanya bertahan, banyak lapangan pekerjaan yang disediakan oleh UMKM. Bravo! 
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan
@BPIPRI @mimbarsopan https://t.co/YgVAbbqghH",
2204,2022-10-18 07:28:08,1.58227E+18,Ida Ayu,Menurut Christian Sugiono yang sudah terjun ke dunia IT saat ini sebaiknya UMKM harus bisa go digital dan go technology dalam berbagai hal #EkonomiPancasila #gemarmulia #pancasiladalamtindakan @BPIPRI @mimbarsopan,
2205,2022-10-18 07:28:07,1.58227E+18,Artsy Fartsy - Racun Shopee,"Rekomendasi karpet/keset kawaii🌼🌼

A thread~

🌼🌼
ForeverWithBTS UMKM JIN X COLDPLAY WE WILL WAIT FOR YOU Universitas Muhammadiyah Seoul zendaya Congratulations Taehyung CheerUpEp5 Donghae https://t.co/p25KgLHtK4",
2206,2022-10-18 07:27:59,1.58227E+18,Firda Winandini,"Menghadapi tahun 2023, antisipasi yang dilakukan oleh Pemerintah yaitu dengan adanya substitusi pangan dan menyiapkan kebijakan dalam membantu cashflow bagi UMKM.
#EkonomiPancasila
#GemarMulia
#PancasilaDalamTindakan
@BPIPRI
@mimbarsopan",
2207,2022-10-18 07:27:45,1.58227E+18,Efa Butar2,"RT @angtekkhun: Resiliensi UMKM menurut Mas Teten menjadi bekal menghadapi masa depan dunia yang diperkirakan akan resesi.
#EkonomiPancasil…",
2208,2022-10-18 07:27:44,1.58227E+18,Phai Yunita S Wijaya,"UMKM yang cepat dalam beradaptasi dan cepat dalam inovasi sehingga UMKM mampu bertahan dalam situasi pandemi. 
@BPIPRI @mimbarsopan 
#EkonomiPancasila #gemarmulia #pancasiladalamtindakan",
2209,2022-10-18 07:27:39,1.58227E+18,Agung Lang Lang Wono,Umkm lebih dr 90 persen sdh menciptakan produk ramah lingkungan dan digital sesuai dg perubahan selera konsumen krn pandemi @BPIPRI @mimbarsopan #ekonomipancasila #gemarmulia #pancasiladalamtindakan,
